source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
phucanh,lenovo,lenovo thinkpad x13 gen 5 ultra 7 155h w11p,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,13.3,1920x1200,n/a,300,41.0,n/a,1.17,windows 11 pro,36,40990000,30.1,21.4,1.59,4,4,1,0,1
phucanh,lenovo,lenovo thinkbook 16 g6 irl 21kh00byvn,intel core i7-1355u,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,300,71.0,n/a,1.7,windows 11 home,24,24990000,35.7,25.3,1.75,4,4,1,1,1
phucanh,dell,dell inspiron 3530 p16wd,intel core i7-1355u,n/a,16,ddr4,1024,ssd,yes,15.6,1920x1080,n/a,n/a,: 3 cell,3,1.62,windows 11 home,12,23990000,38.1,25.6,2.5,4,0,1,0,0
phucanh,lenovo,lenovo thinkpad e16 gen 1 21jn006ava,intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,16.0,1920x1200,n/a,300,: 3 cell,3,1.97,n,24,25490000,35.6,24.7,1.98,2,4,1,1,1
phucanh,dell,dell inspiron 5440 i5u085w11ibu,intel core i5-1334u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1200,n/a,n/a,: 4 cell,4,1.69,windows 11 home,12,20490000,31.4,22.6,1.65,4,2,1,0,0
phucanh,lenovo,lenovo loq  15iax9,intel core i5-12450hx,geforce rtx 2050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,300,: 4 cell,4,2.38,windows 11 home,24,22490000,35.96,25.87,2.39,6,2,1,1,1
phucanh,lenovo,lenovo thinkpad l14 gen 5 21l10043va,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,250,46.5,n/a,1.4,n,24,23990000,31.3,22.6,1.89,6,4,1,1,1
phucanh,lenovo,lenovo yoga slim 6 14irh8 oled,intel core i7-13700h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,400,65.0,n/a,1.35,windows 11 home,36,25990000,31.2,22.1,1.49,2,4,1,0,1
phucanh,lenovo,lenovo ideapad slim 3 15abr8 82xm00ehvn,amd ryzen 7 7730u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,: 1x headphone / microphone combo jack 3.5mm,: 1x headphone / microphone combo jack (3.5mm),1.62,windows 11 home,24,16490000,35.9,23.6,1.99,0,2,1,0,1
phucanh,dell,dell inspiron 5440 7fn5j,: core 7 150u,n/a,16,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,n/a,: 4 cell,4,1.69,windows 11 home,12,26490000,31.4,22.6,1.65,4,2,1,0,0
phucanh,dell,dell inspiron 3520 71049019,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,: 3 cell,3,1.83,windows 11 home,12,15490000,36.3,24.9,1.99,6,2,0,0,0
phucanh,msi,msi  thin 15 b13uc-1411vn,intel core i7-13620h,geforce rtx 3050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,1.86,windows 11 home,24,23490000,35.9,25.4,2.15,6,2,1,0,1
phucanh,msi,msi  thin 15 b12ucx-1419vn,intel core i5-12450h,geforce rtx 2050,8,ddr4,512,ssd,yes,15.6,1920x1080,144,n/a,53.5,3,1.86,windows 11 home,24,19090000,35.9,25.4,2.17,6,2,1,0,1
phucanh,lenovo,lenovo yoga slim 7 14imh9 83cv001vvn,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,400,65.0,n/a,1.39,windows 11 home,24,32990000,31.5,22.16,1.49,2,4,1,0,1
phucanh,lenovo,lenovo thinkpad e14 gen 5 21jk007xvn,intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1200,n/a,n/a,: 3 cell,3,1.53,windows 11 home,24,25690000,31.3,21.9,1.79,0,2,1,1,1
phucanh,lenovo,lenovo loq  15iax9 83gs000rvn,intel core i5-12450hx,geforce rtx 4050,16,ddr5,512,ssd,yes,15.6,1920x1080,144,300,: 4 cell,4,2.38,windows 11 home,24,27990000,35.96,25.87,2.39,6,2,1,1,1
phucanh,lenovo,lenovo thinkpad e14 gen 5 core i5,intel core i5-13420h,n/a,16,ddr4,512,ssd,yes,14.0,1920x1200,n/a,300,: 3 cell,3,1.53,n,24,19990000,31.3,21.9,1.79,2,4,1,1,1
phucanh,dell,dell  g15 5530 71045030,intel core i7-13650hx,geforce rtx 3050,16,ddr5,512,ssd,yes,15.6,1920x1080,165,300,: 6 cell,6,2.65,windows 11 home,12,35490000,35.6,27.4,2.61,8,0,1,1,0
phucanh,acer,acer aspire lite al16-51p-55n7 nx.kx0sv.001,intel core i5-1235u,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,60,n/a,: 2 cell,2,1.7,windows 11 home,12,14490000,35.7,24.7,1.89,4,4,1,0,1
phucanh,lenovo,lenovo loq  15iax9,intel core i5-12450hx,geforce rtx 4050,24,ddr5,512,ssd,yes,15.6,1920x1080,144,300,: 4 cell,4,2.38,windows 11 home,24,26690000,35.96,25.87,2.39,6,2,1,1,1
phucanh,dell,dell mobile precision workstation 5680 71023333,intel core i7-13800h,geforce rtx a1000,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,n/a,: 6 cell,6,2.67,n,36,78800000,35.7,23.3,2.27,4,6,1,0,1
phucanh,acer,acer aspire lite al16-52p-572a,intel core i5-1334u,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,60,n/a,: 2 cell,2,1.7,windows 11 home,12,14990000,35.7,24.7,1.89,4,4,1,0,1
phucanh,lenovo,lenovo thinkpad x1 carbon gen 12 ult7 32gb,intel core ultra 7 155u,n/a,32,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,400,57.0,n/a,1.09,windows 11 pro,36,54990000,31.2,21.4,1.49,4,4,1,0,1
phucanh,lenovo,lenovo thinkpad t14 gen 5 ult7,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,52.5,4,1.36,n,36,34490000,31.5,22.3,1.77,4,4,1,1,1
phucanh,lenovo,lenovo ideapad slim 3 14irh8 83el0023vn,intel core i7-13620h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1080,n/a,n/a,: 65w round tip 3-pin,: 65w round tip (3-pin),1.37,windows 11 home,24,18490000,32.4,21.3,1.79,4,2,1,0,1
phucanh,lenovo,lenovo thinkbook 16 g6 abp màn 2k,amd ryzen 7 7730u,n/a,32,ddr4,1024,ssd,yes,16.0,2560x1600,n/a,350,71.0,n/a,1.7,windows 11 home,24,26490000,35.7,25.3,1.75,4,4,1,1,1
phucanh,acer,acer swift lite 14 ai sfl14-51m-56hs,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,n/a,: 3 cell,3,1.27,windows 11 home,12,19990000,31.44,24.7,1.89,4,4,1,0,0
